run_id	STDP-RL:AMPA:RLhebbwt	STDP-RL:AMPA:RLantiwt	STDP-RL:AMPA:RLwindhebb	STDP-RL:AMPA:RLwindanti	sim:targetedNonEM	sim:targetedRLDscntFctr	simtype:ResumeSimFromFile	sim:seeds:conn	sim:targetedRLOppFctr	critic:posRewardBias	critic:angv_bias
178	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	0.8
179	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	1.0
180	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.5
181	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.7
182	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.8
183	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	1.0
184	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.5
185	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.7
186	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.8
187	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	1.0
188	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.5
189	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.7
190	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.8
191	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	1.0
192	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.5
193	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.7
194	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.8
195	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	1.0
196	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.5
197	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.7
198	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.8
199	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	1.0
200	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	0.5
201	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	0.7
202	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	0.8
203	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	1.0
204	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	0.5
205	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	0.7
206	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	0.8
207	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	1.0
208	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	0.5
209	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	0.7
210	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	0.8
211	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	1.0
212	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	0.5
213	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	0.7
214	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	0.8
215	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	1.0
216	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	0.5
217	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	0.7
218	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	0.8
219	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	1.0
220	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	0.5
221	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	0.7
222	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	0.8
223	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	1.0
224	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	0.5
225	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	0.7
226	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	0.8
227	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	1.0
228	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	0.5
229	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	0.7
230	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	0.8
231	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	1.5	1.0
232	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	0.5
233	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	0.7
234	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	0.8
235	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.0	1.0
236	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	0.5
237	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	0.7
238	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	0.8
239	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.9	2.5	1.0
240	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	0.5
241	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	0.7
242	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	0.8
243	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	1.5	1.0
244	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	0.5
245	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	0.7
246	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	0.8
247	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.0	1.0
248	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	0.5
249	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	0.7
250	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	0.8
251	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	1.0	2.5	1.0
252	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	0.5
253	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	0.7
254	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	0.8
255	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	1.5	1.0
256	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	0.5
257	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	0.7
258	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	0.8
259	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.0	1.0
260	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	0.5
261	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	0.7
262	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	0.8
263	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.8	2.5	1.0
264	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	0.5
265	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	0.7
266	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	0.8
267	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	1.5	1.0
268	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	0.5
269	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	0.7
270	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	0.8
271	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.0	1.0
272	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.5	0.5
273	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.5	0.7
274	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.5	0.8
275	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	0.9	2.5	1.0
276	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	1.5	0.5
277	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	1.5	0.7
278	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	1.5	0.8
279	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	1.5	1.0
280	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.0	0.5
281	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.0	0.7
282	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.0	0.8
283	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.0	1.0
284	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.5	0.5
285	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.5	0.7
286	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.5	0.8
287	0.005	-0.005	3	3	1	0.5	results/hpsearch-2022-01-02/best/4_run_4662/synWeights_final.pkl	6485021	1.0	2.5	1.0
288	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	1.5	0.5
289	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	1.5	0.7
290	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	1.5	0.8
291	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	1.5	1.0
292	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.0	0.5
293	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.0	0.7
294	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.0	0.8
295	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.0	1.0
296	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.5	0.5
297	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.5	0.7
298	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.5	0.8
299	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.8	2.5	1.0
300	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	1.5	0.5
301	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	1.5	0.7
302	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	1.5	0.8
303	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	1.5	1.0
304	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	0.5
305	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	0.7
306	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	0.8
307	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.0	1.0
308	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	0.5
309	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	0.7
310	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	0.8
311	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	0.9	2.5	1.0
312	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	0.5
313	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	0.7
314	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	0.8
315	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	1.5	1.0
316	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	0.5
317	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	0.7
318	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	0.8
319	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.0	1.0
320	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	0.5
321	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	0.7
322	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	0.8
323	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/1_run_3139/synWeights_final.pkl	2542033	1.0	2.5	1.0
324	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.5
325	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.7
326	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	0.8
327	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	1.5	1.0
328	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.5
329	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.7
330	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	0.8
331	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.0	1.0
332	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.5
333	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.7
334	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	0.8
335	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.8	2.5	1.0
336	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.5
337	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.7
338	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	0.8
339	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	1.5	1.0
340	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.5
341	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.7
342	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	0.8
343	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.0	1.0
344	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	0.5
345	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	0.7
346	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	0.8
347	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	0.9	2.5	1.0
348	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	0.5
349	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	0.7
350	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	0.8
351	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	1.5	1.0
352	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	0.5
353	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	0.7
354	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	0.8
355	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.0	1.0
356	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	0.5
357	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	0.7
358	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	0.8
359	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/2_run_5928/synWeights_final.pkl	9593185	1.0	2.5	1.0
360	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	0.5
361	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	0.7
362	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	0.8
363	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	1.5	1.0
364	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	0.5
365	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	0.7
366	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	0.8
367	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.0	1.0
368	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	0.5
369	0.005	-0.005	3	3	1	0.8	results/hpsearch-2022-01-02/best/3_run_4661/synWeights_final.pkl	4902474	0.8	2.5	0.7
